date,Q_m3s,hydro_year,hq,V_m3
2016-02-23,7.13,2016,2,616032.0
2016-02-24,6.85,2016,2,591840.0
2016-02-25,5.78,2016,2,499392.0
2016-02-26,5.7,2016,2,492480.0
2016-02-27,4.99,2016,2,431136.0
2016-02-28,7.39,2016,2,638496.0
2016-02-29,6.9,2016,2,596160.0
2016-03-01,6.37,2016,2,550368.0
2016-03-02,5.71,2016,2,493344.0
2016-03-03,5.75,2016,2,496800.0
2016-03-04,4.95,2016,2,427680.0
2016-03-05,5.1,2016,2,440639.99999999994
2016-03-06,5.33,2016,2,460512.0
2016-03-07,5.5,2016,2,475200.0
2016-03-08,4.37,2016,2,377568.0
2016-03-09,4.55,2016,2,393120.0
2016-03-10,4.72,2016,2,407808.0
2016-03-11,5.19,2016,2,448416.00000000006
2016-03-12,4.72,2016,2,407808.0
2016-03-13,5.02,2016,2,433727.99999999994
2016-03-14,6.1,2016,2,527040.0
2016-03-15,6.62,2016,2,571968.0
2016-03-16,5.78,2016,2,499392.0
2016-03-17,5.7,2016,2,492480.0
2016-03-18,4.41,2016,2,381024.0
2016-03-19,5.23,2016,2,451872.00000000006
2016-03-20,11.45,2016,2,989279.9999999999
2016-03-21,16.7,2016,2,1442880.0
2016-03-22,14.38,2016,2,1242432.0
2016-03-23,14.0,2016,2,1209600.0
2016-03-24,12.44,2016,2,1074816.0
2016-03-25,10.48,2016,2,905472.0
2016-03-26,9.67,2016,2,835488.0
2016-03-27,7.6,2016,2,656640.0
2016-03-28,6.99,2016,2,603936.0
2016-03-29,6.03,2016,2,520992.0
2016-03-30,5.36,2016,2,463104.0
2016-03-31,4.35,2016,2,375839.99999999994
2016-04-01,3.87,2016,3,334368.0
2016-04-02,3.47,2016,3,299808.0
2016-04-03,3.21,2016,3,277344.0
2016-04-04,3.81,2016,3,329184.0
2016-04-05,6.61,2016,3,571104.0
2016-04-06,9.62,2016,3,831167.9999999999
2016-04-07,9.7,2016,3,838079.9999999999
2016-04-08,9.34,2016,3,806976.0
2016-04-09,7.8,2016,3,673920.0
2016-04-10,6.29,2016,3,543456.0
2016-04-11,5.37,2016,3,463968.0
2016-04-12,3.51,2016,3,303264.0
2016-04-13,1.86,2016,3,160704.0
2016-04-14,1.23,2016,3,106272.0
2016-04-15,1.39,2016,3,120095.99999999999
2016-04-16,0.32,2016,3,27648.0
2016-04-17,0.39,2016,3,33696.0
2016-04-18,0.29,2016,3,25056.0
2016-04-19,0.4,2016,3,34560.0
2016-04-20,1.03,2016,3,88992.0
2016-04-21,0.87,2016,3,75168.0
2016-04-22,0.58,2016,3,50112.0
2016-04-23,0.36,2016,3,31104.0
2016-04-24,0.26,2016,3,22464.0
2016-04-25,0.3,2016,3,25920.0
2016-04-26,0.33,2016,3,28512.0
2016-04-27,0.08,2016,3,6912.0
2016-04-28,0.14,2016,3,12096.000000000002
2016-04-29,0.23,2016,3,19872.0
2016-04-30,0.48,2016,3,41472.0
2016-05-01,0.64,2016,3,55296.0
2016-05-02,0.7,2016,3,60479.99999999999
2016-05-03,0.89,2016,3,76896.0
2016-05-04,0.1,2016,3,8640.0
2016-05-05,0.09,2016,3,7776.0
2016-05-06,0.09,2016,3,7776.0
2016-05-07,0.09,2016,3,7776.0
2016-05-08,1.41,2016,3,121824.0
2016-05-09,4.82,2016,3,416448.0
2016-05-10,12.52,2016,3,1081728.0
2016-05-11,12.42,2016,3,1073088.0
2016-05-12,12.25,2016,3,1058400.0
2016-05-13,10.56,2016,3,912384.0
2016-05-14,9.51,2016,3,821664.0
2016-05-15,8.38,2016,3,724032.0000000001
2016-05-16,5.72,2016,3,494208.0
2016-05-17,3.71,2016,3,320544.0
2016-05-18,2.77,2016,3,239328.0
2016-05-19,1.71,2016,3,147744.0
2016-05-20,0.68,2016,3,58752.00000000001
2016-05-21,0.13,2016,3,11232.0
2016-05-22,0.1,2016,3,8640.0
2016-05-23,0.09,2016,3,7776.0
2016-05-24,0.1,2016,3,8640.0
2016-05-25,0.08,2016,3,6912.0
2016-05-26,0.08,2016,3,6912.0
2016-05-27,0.07,2016,3,6048.000000000001
2016-05-28,0.08,2016,3,6912.0
2016-05-29,0.07,2016,3,6048.000000000001
2016-05-30,0.07,2016,3,6048.000000000001
2016-05-31,0.08,2016,3,6912.0
2016-06-01,0.09,2016,3,7776.0
2016-06-02,0.09,2016,3,7776.0
2016-06-03,0.06,2016,3,5184.0
2016-06-04,0.07,2016,3,6048.000000000001
2016-06-05,0.67,2016,3,57888.0
2016-06-06,0.98,2016,3,84672.0
2016-06-07,0.61,2016,3,52704.0
2016-06-08,0.15,2016,3,12960.0
2016-06-09,0.35,2016,3,30239.999999999996
2016-06-10,0.71,2016,3,61344.0
2016-06-11,0.6,2016,3,51840.0
2016-06-12,0.27,2016,3,23328.0
2016-06-13,0.26,2016,3,22464.0
2016-06-14,0.09,2016,3,7776.0
2016-06-15,0.09,2016,3,7776.0
2016-06-16,0.89,2016,3,76896.0
2016-06-17,1.23,2016,3,106272.0
2016-06-18,0.65,2016,3,56160.0
2016-06-19,0.66,2016,3,57024.0
2016-06-20,0.75,2016,3,64800.0
2016-06-21,0.49,2016,3,42336.0
2016-06-22,0.08,2016,3,6912.0
2016-06-23,0.07,2016,3,6048.000000000001
2016-06-24,0.08,2016,3,6912.0
2016-06-25,0.09,2016,3,7776.0
2016-06-26,0.14,2016,3,12096.000000000002
2016-06-27,0.12,2016,3,10368.0
2016-06-28,0.1,2016,3,8640.0
2016-06-29,0.09,2016,3,7776.0
2016-06-30,0.09,2016,3,7776.0
2016-07-01,0.2,2016,4,17280.0
2016-07-02,0.47,2016,4,40608.0
2016-07-03,0.07,2016,4,6048.000000000001
2016-07-04,1.17,2016,4,101088.0
2016-07-05,1.98,2016,4,171072.0
2016-07-06,1.17,2016,4,101088.0
2016-07-07,0.1,2016,4,8640.0
2016-07-08,0.09,2016,4,7776.0
2016-07-09,0.09,2016,4,7776.0
2016-07-10,0.07,2016,4,6048.000000000001
2016-07-11,0.08,2016,4,6912.0
2016-07-12,0.05,2016,4,4320.0
2016-07-13,0.05,2016,4,4320.0
2016-07-14,0.06,2016,4,5184.0
2016-07-15,0.22,2016,4,19008.0
2016-07-16,0.07,2016,4,6048.000000000001
2016-07-17,0.16,2016,4,13824.0
2016-07-18,0.07,2016,4,6048.000000000001
2016-07-19,0.05,2016,4,4320.0
2016-07-20,0.4,2016,4,34560.0
2016-07-21,0.56,2016,4,48384.00000000001
2016-07-22,0.37,2016,4,31968.0
2016-07-23,0.14,2016,4,12096.000000000002
2016-07-24,0.92,2016,4,79488.0
2016-07-25,1.0,2016,4,86400.0
2016-07-26,0.22,2016,4,19008.0
2016-07-27,0.06,2016,4,5184.0
2016-07-28,0.05,2016,4,4320.0
2016-07-29,0.05,2016,4,4320.0
2016-07-30,0.05,2016,4,4320.0
2016-07-31,0.83,2016,4,71712.0
2016-08-01,0.86,2016,4,74304.0
2016-08-02,0.13,2016,4,11232.0
2016-08-03,0.05,2016,4,4320.0
2016-08-04,0.05,2016,4,4320.0
2016-08-05,0.05,2016,4,4320.0
2016-08-06,0.05,2016,4,4320.0
2016-08-07,0.05,2016,4,4320.0
2016-08-08,0.05,2016,4,4320.0
2016-08-09,0.09,2016,4,7776.0
2016-08-10,0.1,2016,4,8640.0
2016-08-11,0.05,2016,4,4320.0
2016-08-12,0.05,2016,4,4320.0
2016-08-13,0.05,2016,4,4320.0
2016-08-14,0.05,2016,4,4320.0
2016-08-15,0.05,2016,4,4320.0
2016-08-16,0.05,2016,4,4320.0
2016-08-17,0.05,2016,4,4320.0
2016-08-18,0.05,2016,4,4320.0
2016-08-19,0.05,2016,4,4320.0
2016-08-20,0.07,2016,4,6048.000000000001
2016-08-21,0.1,2016,4,8640.0
2016-08-22,0.05,2016,4,4320.0
2016-08-23,0.05,2016,4,4320.0
2016-08-24,0.07,2016,4,6048.000000000001
2016-08-25,0.13,2016,4,11232.0
2016-08-26,0.06,2016,4,5184.0
2016-08-27,0.06,2016,4,5184.0
2016-08-28,0.35,2016,4,30239.999999999996
2016-08-29,0.61,2016,4,52704.0
2016-08-30,0.56,2016,4,48384.00000000001
2016-08-31,0.12,2016,4,10368.0
2016-09-01,0.05,2016,4,4320.0
2016-09-02,0.1,2016,4,8640.0
2016-09-03,0.05,2016,4,4320.0
2016-09-04,0.07,2016,4,6048.000000000001
2016-09-05,0.07,2016,4,6048.000000000001
2016-09-06,0.05,2016,4,4320.0
2016-09-07,0.06,2016,4,5184.0
2016-09-08,0.05,2016,4,4320.0
2016-09-09,0.07,2016,4,6048.000000000001
2016-09-10,0.06,2016,4,5184.0
2016-09-11,0.04,2016,4,3456.0
2016-09-12,0.04,2016,4,3456.0
2016-09-13,0.04,2016,4,3456.0
2016-09-14,0.04,2016,4,3456.0
2016-09-15,0.04,2016,4,3456.0
2016-09-16,0.04,2016,4,3456.0
2016-09-17,0.08,2016,4,6912.0
2016-09-18,0.27,2016,4,23328.0
2016-09-19,0.49,2016,4,42336.0
2016-09-20,0.09,2016,4,7776.0
2016-09-21,0.06,2016,4,5184.0
2016-09-22,0.08,2016,4,6912.0
2016-09-23,0.04,2016,4,3456.0
2016-09-24,0.04,2016,4,3456.0
2016-09-25,0.04,2016,4,3456.0
2016-09-26,0.04,2016,4,3456.0
2016-09-27,0.04,2016,4,3456.0
2016-09-28,0.04,2016,4,3456.0
2016-09-29,0.04,2016,4,3456.0
2016-09-30,0.04,2016,4,3456.0
2016-10-01,0.04,2017,1,3456.0
2016-10-02,0.11,2017,1,9504.0
2016-10-03,0.1,2017,1,8640.0
2016-10-04,0.13,2017,1,11232.0
2016-10-05,0.05,2017,1,4320.0
2016-10-06,0.04,2017,1,3456.0
2016-10-07,0.04,2017,1,3456.0
2016-10-08,0.04,2017,1,3456.0
2016-10-09,0.04,2017,1,3456.0
2016-10-10,0.04,2017,1,3456.0
2016-10-11,0.04,2017,1,3456.0
2016-10-12,0.21,2017,1,18144.0
2016-10-13,0.36,2017,1,31104.0
2016-10-14,0.61,2017,1,52704.0
2016-10-15,1.6,2017,1,138240.0
2016-10-16,1.7,2017,1,146880.0
2016-10-17,1.62,2017,1,139968.0
2016-10-18,2.17,2017,1,187488.0
2016-10-19,2.13,2017,1,184032.0
2016-10-20,2.0,2017,1,172800.0
2016-10-21,1.95,2017,1,168480.0
2016-10-22,2.07,2017,1,178848.0
2016-10-23,2.59,2017,1,223776.0
2016-10-24,2.82,2017,1,243648.0
2016-10-25,3.18,2017,1,274752.0
2016-10-26,3.17,2017,1,273888.0
2016-10-27,3.37,2017,1,291168.0
2016-10-28,3.04,2017,1,262656.0
2016-10-29,3.01,2017,1,260063.99999999997
2016-10-30,3.14,2017,1,271296.0
2016-10-31,3.46,2017,1,298944.0
2016-11-01,3.42,2017,1,295488.0
2016-11-02,3.3,2017,1,285120.0
2016-11-03,3.48,2017,1,300672.0
2016-11-04,3.57,2017,1,308448.0
2016-11-05,3.57,2017,1,308448.0
2016-11-06,4.03,2017,1,348192.0
2016-11-07,4.09,2017,1,353376.0
2016-11-08,3.8,2017,1,328320.0
2016-11-09,4.01,2017,1,346464.0
2016-11-10,3.74,2017,1,323136.0
2016-11-11,3.93,2017,1,339552.0
2016-11-12,3.81,2017,1,329184.0
2016-11-13,3.74,2017,1,323136.0
2016-11-14,3.63,2017,1,313632.0
2016-11-15,3.43,2017,1,296352.0
2016-11-16,3.47,2017,1,299808.0
2016-11-17,3.57,2017,1,308448.0
2016-11-18,2.92,2017,1,252288.0
2016-11-19,3.09,2017,1,266976.0
2016-11-20,3.25,2017,1,280800.0
2016-11-21,3.39,2017,1,292896.0
2016-11-22,3.46,2017,1,298944.0
2016-11-23,4.55,2017,1,393120.0
2016-11-24,5.35,2017,1,462239.99999999994
2016-11-25,4.87,2017,1,420768.0
2016-11-26,4.51,2017,1,389664.0
2016-11-27,4.44,2017,1,383616.00000000006
2016-11-28,4.44,2017,1,383616.00000000006
2016-11-29,4.35,2017,1,375839.99999999994
2016-11-30,4.16,2017,1,359424.0
2016-12-01,4.09,2017,1,353376.0
2016-12-02,4.07,2017,1,351648.0
2016-12-03,3.99,2017,1,344736.0
2016-12-04,3.74,2017,1,323136.0
2016-12-05,4.03,2017,1,348192.0
2016-12-06,4.21,2017,1,363744.0
2016-12-07,4.24,2017,1,366336.0
2016-12-08,4.25,2017,1,367200.0
2016-12-09,4.44,2017,1,383616.00000000006
2016-12-10,4.44,2017,1,383616.00000000006
2016-12-11,4.44,2017,1,383616.00000000006
2016-12-12,4.43,2017,1,382752.0
2016-12-13,3.97,2017,1,343008.0
2016-12-14,4.07,2017,1,351648.0
2016-12-15,4.08,2017,1,352512.0
2016-12-16,4.21,2017,1,363744.0
2016-12-17,4.19,2017,1,362016.00000000006
2016-12-18,4.38,2017,1,378432.0
2016-12-19,4.29,2017,1,370656.0
2016-12-20,4.16,2017,1,359424.0
2016-12-21,4.25,2017,1,367200.0
2016-12-22,4.03,2017,1,348192.0
2016-12-23,4.18,2017,1,361152.0
2016-12-24,4.38,2017,1,378432.0
2016-12-25,4.36,2017,1,376704.0
2016-12-26,,2017,1,
2016-12-27,,2017,1,
2016-12-28,,2017,1,
2016-12-29,,2017,1,
2016-12-30,,2017,1,
2016-12-31,,2017,1,
2017-01-01,,2017,2,
2017-01-02,,2017,2,
2017-01-03,,2017,2,
2017-01-04,,2017,2,
2017-01-05,,2017,2,
2017-01-06,,2017,2,
2017-01-07,,2017,2,
2017-01-08,,2017,2,
2017-01-09,,2017,2,
2017-01-10,,2017,2,
2017-01-11,,2017,2,
2017-01-12,3.54,2017,2,305856.0
2017-01-13,3.51,2017,2,303264.0
2017-01-14,3.4,2017,2,293760.0
2017-01-15,3.57,2017,2,308448.0
2017-01-16,3.39,2017,2,292896.0
2017-01-17,3.2,2017,2,276480.0
2017-01-18,3.19,2017,2,275616.0
2017-01-19,3.12,2017,2,269568.0
2017-01-20,3.19,2017,2,275616.0
2017-01-21,3.22,2017,2,278208.0
2017-01-22,3.49,2017,2,301536.0
2017-01-23,3.43,2017,2,296352.0
2017-01-24,3.25,2017,2,280800.0
2017-01-25,2.78,2017,2,240191.99999999997
2017-01-26,3.19,2017,2,275616.0
2017-01-27,3.42,2017,2,295488.0
2017-01-28,3.77,2017,2,325728.0
2017-01-29,3.96,2017,2,342144.0
2017-01-30,3.95,2017,2,341280.0
2017-01-31,3.54,2017,2,305856.0
2017-02-01,3.49,2017,2,301536.0
2017-02-02,3.17,2017,2,273888.0
2017-02-03,3.54,2017,2,305856.0
2017-02-04,4.2,2017,2,362880.0
2017-02-05,4.47,2017,2,386208.0
2017-02-06,5.22,2017,2,451008.0
2017-02-07,5.27,2017,2,455327.99999999994
2017-02-08,5.47,2017,2,472608.0
2017-02-09,5.46,2017,2,471744.0
2017-02-10,5.34,2017,2,461376.0
2017-02-11,5.22,2017,2,451008.0
2017-02-12,5.5,2017,2,475200.0
2017-02-13,,2017,2,
2017-02-14,,2017,2,
2017-02-15,,2017,2,
2017-02-16,,2017,2,
2017-02-17,,2017,2,
2017-02-18,,2017,2,
2017-02-19,,2017,2,
2017-02-20,,2017,2,
2017-02-21,,2017,2,
2017-02-22,,2017,2,
2017-02-23,,2017,2,
2017-02-24,,2017,2,
2017-02-25,,2017,2,
2017-02-26,,2017,2,
2017-02-27,,2017,2,
2017-02-28,,2017,2,
2017-03-01,,2017,2,
2017-03-02,,2017,2,
2017-03-03,,2017,2,
2017-03-04,,2017,2,
2017-03-05,,2017,2,
2017-03-06,,2017,2,
2017-03-07,,2017,2,
2017-03-08,,2017,2,
2017-03-09,,2017,2,
2017-03-10,,2017,2,
2017-03-11,,2017,2,
2017-03-12,,2017,2,
2017-03-13,,2017,2,
2017-03-14,,2017,2,
2017-03-15,,2017,2,
2017-03-16,,2017,2,
2017-03-17,,2017,2,
2017-03-18,,2017,2,
2017-03-19,,2017,2,
2017-03-20,,2017,2,
2017-03-21,0.13,2017,2,11232.0
2017-03-22,0.12,2017,2,10368.0
2017-03-23,0.2,2017,2,17280.0
2017-03-24,0.14,2017,2,12096.000000000002
2017-03-25,0.16,2017,2,13824.0
2017-03-26,0.09,2017,2,7776.0
2017-03-27,0.11,2017,2,9504.0
2017-03-28,0.39,2017,2,33696.0
2017-03-29,0.1,2017,2,8640.0
2017-03-30,0.14,2017,2,12096.000000000002
2017-03-31,0.1,2017,2,8640.0
2017-04-01,0.27,2017,3,23328.0
2017-04-02,0.13,2017,3,11232.0
2017-04-03,0.1,2017,3,8640.0
2017-04-04,0.09,2017,3,7776.0
2017-04-05,0.08,2017,3,6912.0
2017-04-06,0.07,2017,3,6048.000000000001
2017-04-07,0.06,2017,3,5184.0
2017-04-08,,2017,3,
2017-04-09,,2017,3,
2017-04-10,,2017,3,
2017-04-11,0.05,2017,3,4320.0
2017-04-12,0.05,2017,3,4320.0
2017-04-13,0.05,2017,3,4320.0
2017-04-14,0.07,2017,3,6048.000000000001
2017-04-15,0.05,2017,3,4320.0
2017-04-16,0.04,2017,3,3456.0
2017-04-17,0.06,2017,3,5184.0
2017-04-18,0.06,2017,3,5184.0
2017-04-19,0.06,2017,3,5184.0
2017-04-20,0.05,2017,3,4320.0
2017-04-21,0.05,2017,3,4320.0
2017-04-22,0.05,2017,3,4320.0
2017-04-23,0.05,2017,3,4320.0
2017-04-24,0.05,2017,3,4320.0
2017-04-25,0.06,2017,3,5184.0
2017-04-26,0.05,2017,3,4320.0
2017-04-27,0.05,2017,3,4320.0
2017-04-28,0.17,2017,3,14688.000000000002
2017-04-29,0.08,2017,3,6912.0
2017-04-30,0.29,2017,3,25056.0
2017-05-01,0.28,2017,3,24192.000000000004
2017-05-02,0.37,2017,3,31968.0
2017-05-03,0.27,2017,3,23328.0
2017-05-04,0.14,2017,3,12096.000000000002
2017-05-05,0.08,2017,3,6912.0
2017-05-06,0.1,2017,3,8640.0
2017-05-07,0.08,2017,3,6912.0
2017-05-08,0.07,2017,3,6048.000000000001
2017-05-09,0.06,2017,3,5184.0
2017-05-10,0.08,2017,3,6912.0
2017-05-11,0.09,2017,3,7776.0
2017-05-12,0.1,2017,3,8640.0
2017-05-13,0.12,2017,3,10368.0
2017-05-14,0.09,2017,3,7776.0
2017-05-15,0.07,2017,3,6048.000000000001
2017-05-16,0.07,2017,3,6048.000000000001
2017-05-17,0.06,2017,3,5184.0
2017-05-18,0.06,2017,3,5184.0
2017-05-19,0.13,2017,3,11232.0
2017-05-20,0.24,2017,3,20736.0
2017-05-21,0.1,2017,3,8640.0
2017-05-22,0.12,2017,3,10368.0
2017-05-23,0.34,2017,3,29376.000000000004
2017-05-24,0.37,2017,3,31968.0
2017-05-25,0.13,2017,3,11232.0
2017-05-26,0.09,2017,3,7776.0
2017-05-27,0.11,2017,3,9504.0
2017-05-28,0.1,2017,3,8640.0
2017-05-29,0.1,2017,3,8640.0
2017-05-30,0.16,2017,3,13824.0
2017-05-31,0.44,2017,3,38016.0
2017-06-01,0.4,2017,3,34560.0
2017-06-02,0.35,2017,3,30239.999999999996
2017-06-03,0.46,2017,3,39744.0
2017-06-04,0.1,2017,3,8640.0
2017-06-05,1.98,2017,3,171072.0
2017-06-06,1.87,2017,3,161568.0
2017-06-07,3.14,2017,3,271296.0
2017-06-08,1.52,2017,3,131328.0
2017-06-09,0.09,2017,3,7776.0
2017-06-10,0.07,2017,3,6048.000000000001
2017-06-11,0.13,2017,3,11232.0
2017-06-12,0.08,2017,3,6912.0
2017-06-13,0.06,2017,3,5184.0
2017-06-14,,2017,3,
2017-06-15,,2017,3,
2017-06-16,,2017,3,
2017-06-17,,2017,3,
2017-06-18,,2017,3,
2017-06-19,,2017,3,
2017-06-20,,2017,3,
2017-06-21,,2017,3,
2017-06-22,,2017,3,
2017-06-23,,2017,3,
2017-06-24,,2017,3,
2017-06-25,,2017,3,
2017-06-26,,2017,3,
2017-06-27,,2017,3,
2017-06-28,,2017,3,
2017-06-29,,2017,3,
2017-06-30,,2017,3,
2017-07-01,,2017,4,
2017-07-02,,2017,4,
2017-07-03,,2017,4,
2017-07-04,,2017,4,
2017-07-05,,2017,4,
2017-07-06,,2017,4,
2017-07-07,,2017,4,
2017-07-08,,2017,4,
2017-07-09,,2017,4,
2017-07-10,,2017,4,
2017-07-11,,2017,4,
2017-07-12,,2017,4,
2017-07-13,,2017,4,
2017-07-14,,2017,4,
2017-07-15,,2017,4,
2017-07-16,,2017,4,
2017-07-17,,2017,4,
2017-07-18,,2017,4,
2017-07-19,,2017,4,
2017-07-20,,2017,4,
2017-07-21,,2017,4,
2017-07-22,,2017,4,
2017-07-23,,2017,4,
2017-07-24,,2017,4,
2017-07-25,,2017,4,
2017-07-26,,2017,4,
2017-07-27,,2017,4,
2017-07-28,,2017,4,
2017-07-29,,2017,4,
2017-07-30,,2017,4,
2017-07-31,,2017,4,
2017-08-01,,2017,4,
2017-08-02,,2017,4,
2017-08-03,,2017,4,
2017-08-04,,2017,4,
2017-08-05,,2017,4,
2017-08-06,,2017,4,
2017-08-07,,2017,4,
2017-08-08,,2017,4,
2017-08-09,,2017,4,
2017-08-10,,2017,4,
2017-08-11,,2017,4,
2017-08-12,,2017,4,
2017-08-13,,2017,4,
2017-08-14,,2017,4,
2017-08-15,,2017,4,
2017-08-16,,2017,4,
2017-08-17,,2017,4,
2017-08-18,,2017,4,
2017-08-19,,2017,4,
2017-08-20,,2017,4,
2017-08-21,,2017,4,
2017-08-22,,2017,4,
2017-08-23,,2017,4,
2017-08-24,,2017,4,
2017-08-25,,2017,4,
2017-08-26,,2017,4,
2017-08-27,,2017,4,
2017-08-28,,2017,4,
2017-08-29,,2017,4,
2017-08-30,,2017,4,
2017-08-31,,2017,4,
2017-09-01,,2017,4,
2017-09-02,,2017,4,
2017-09-03,,2017,4,
2017-09-04,,2017,4,
2017-09-05,,2017,4,
2017-09-06,,2017,4,
2017-09-07,,2017,4,
2017-09-08,,2017,4,
2017-09-09,,2017,4,
2017-09-10,,2017,4,
2017-09-11,,2017,4,
2017-09-12,,2017,4,
2017-09-13,,2017,4,
2017-09-14,,2017,4,
2017-09-15,,2017,4,
2017-09-16,,2017,4,
2017-09-17,,2017,4,
2017-09-18,,2017,4,
2017-09-19,,2017,4,
2017-09-20,,2017,4,
2017-09-21,,2017,4,
2017-09-22,,2017,4,
2017-09-23,,2017,4,
2017-09-24,,2017,4,
2017-09-25,,2017,4,
2017-09-26,,2017,4,
2017-09-27,,2017,4,
2017-09-28,,2017,4,
2017-09-29,,2017,4,
2017-09-30,,2017,4,
2017-10-01,,2018,1,
2017-10-02,,2018,1,
2017-10-03,,2018,1,
2017-10-04,,2018,1,
2017-10-05,,2018,1,
2017-10-06,,2018,1,
2017-10-07,,2018,1,
2017-10-08,,2018,1,
2017-10-09,,2018,1,
2017-10-10,,2018,1,
2017-10-11,,2018,1,
2017-10-12,,2018,1,
2017-10-13,,2018,1,
2017-10-14,,2018,1,
2017-10-15,,2018,1,
2017-10-16,,2018,1,
2017-10-17,,2018,1,
2017-10-18,,2018,1,
2017-10-19,,2018,1,
2017-10-20,,2018,1,
2017-10-21,,2018,1,
2017-10-22,,2018,1,
2017-10-23,,2018,1,
2017-10-24,,2018,1,
2017-10-25,,2018,1,
2017-10-26,,2018,1,
2017-10-27,,2018,1,
2017-10-28,,2018,1,
2017-10-29,,2018,1,
2017-10-30,,2018,1,
2017-10-31,,2018,1,
2017-11-01,,2018,1,
2017-11-02,,2018,1,
2017-11-03,,2018,1,
2017-11-04,,2018,1,
2017-11-05,,2018,1,
2017-11-06,,2018,1,
2017-11-07,,2018,1,
2017-11-08,,2018,1,
2017-11-09,,2018,1,
2017-11-10,,2018,1,
2017-11-11,,2018,1,
2017-11-12,,2018,1,
2017-11-13,,2018,1,
2017-11-14,,2018,1,
2017-11-15,,2018,1,
2017-11-16,,2018,1,
2017-11-17,,2018,1,
2017-11-18,,2018,1,
2017-11-19,,2018,1,
2017-11-20,,2018,1,
2017-11-21,,2018,1,
2017-11-22,,2018,1,
2017-11-23,,2018,1,
2017-11-24,,2018,1,
2017-11-25,,2018,1,
2017-11-26,,2018,1,
2017-11-27,,2018,1,
2017-11-28,,2018,1,
2017-11-29,,2018,1,
2017-11-30,,2018,1,
2017-12-01,,2018,1,
2017-12-02,,2018,1,
2017-12-03,,2018,1,
2017-12-04,,2018,1,
2017-12-05,,2018,1,
2017-12-06,,2018,1,
2017-12-07,,2018,1,
2017-12-08,,2018,1,
2017-12-09,,2018,1,
2017-12-10,,2018,1,
2017-12-11,,2018,1,
2017-12-12,,2018,1,
2017-12-13,,2018,1,
2017-12-14,,2018,1,
2017-12-15,,2018,1,
2017-12-16,,2018,1,
2017-12-17,,2018,1,
2017-12-18,,2018,1,
2017-12-19,,2018,1,
2017-12-20,,2018,1,
2017-12-21,,2018,1,
2017-12-22,,2018,1,
2017-12-23,,2018,1,
2017-12-24,,2018,1,
2017-12-25,,2018,1,
2017-12-26,,2018,1,
2017-12-27,,2018,1,
2017-12-28,,2018,1,
2017-12-29,,2018,1,
2017-12-30,,2018,1,
2017-12-31,,2018,1,
2018-01-01,,2018,2,
2018-01-02,,2018,2,
2018-01-03,,2018,2,
2018-01-04,,2018,2,
2018-01-05,,2018,2,
2018-01-06,,2018,2,
2018-01-07,,2018,2,
2018-01-08,,2018,2,
2018-01-09,,2018,2,
2018-01-10,,2018,2,
2018-01-11,,2018,2,
2018-01-12,,2018,2,
2018-01-13,,2018,2,
2018-01-14,,2018,2,
2018-01-15,,2018,2,
2018-01-16,,2018,2,
2018-01-17,,2018,2,
2018-01-18,,2018,2,
2018-01-19,,2018,2,
2018-01-20,,2018,2,
2018-01-21,,2018,2,
2018-01-22,,2018,2,
2018-01-23,,2018,2,
2018-01-24,,2018,2,
2018-01-25,,2018,2,
2018-01-26,,2018,2,
2018-01-27,,2018,2,
2018-01-28,,2018,2,
2018-01-29,,2018,2,
2018-01-30,,2018,2,
2018-01-31,,2018,2,
2018-02-01,,2018,2,
2018-02-02,,2018,2,
2018-02-03,,2018,2,
2018-02-04,,2018,2,
2018-02-05,,2018,2,
2018-02-06,,2018,2,
2018-02-07,,2018,2,
2018-02-08,,2018,2,
2018-02-09,,2018,2,
2018-02-10,,2018,2,
2018-02-11,,2018,2,
2018-02-12,,2018,2,
2018-02-13,,2018,2,
2018-02-14,,2018,2,
2018-02-15,,2018,2,
2018-02-16,,2018,2,
2018-02-17,,2018,2,
2018-02-18,,2018,2,
2018-02-19,,2018,2,
2018-02-20,,2018,2,
2018-02-21,,2018,2,
2018-02-22,,2018,2,
2018-02-23,,2018,2,
2018-02-24,,2018,2,
2018-02-25,,2018,2,
2018-02-26,,2018,2,
2018-02-27,,2018,2,
2018-02-28,,2018,2,
2018-03-01,,2018,2,
2018-03-02,,2018,2,
2018-03-03,,2018,2,
2018-03-04,,2018,2,
2018-03-05,,2018,2,
2018-03-06,,2018,2,
2018-03-07,,2018,2,
2018-03-08,,2018,2,
2018-03-09,,2018,2,
2018-03-10,,2018,2,
2018-03-11,,2018,2,
2018-03-12,,2018,2,
2018-03-13,,2018,2,
2018-03-14,,2018,2,
2018-03-15,,2018,2,
2018-03-16,,2018,2,
2018-03-17,,2018,2,
2018-03-18,,2018,2,
2018-03-19,,2018,2,
2018-03-20,,2018,2,
2018-03-21,,2018,2,
2018-03-22,,2018,2,
2018-03-23,,2018,2,
2018-03-24,,2018,2,
2018-03-25,,2018,2,
2018-03-26,,2018,2,
2018-03-27,,2018,2,
2018-03-28,,2018,2,
2018-03-29,,2018,2,
2018-03-30,,2018,2,
2018-03-31,,2018,2,
2018-04-01,,2018,3,
2018-04-02,,2018,3,
2018-04-03,,2018,3,
2018-04-04,,2018,3,
2018-04-05,,2018,3,
2018-04-06,,2018,3,
2018-04-07,,2018,3,
